Bar Name,Brand Name,Fold,Model,MAE,RMSE,WAPE
Taylor's Bar,Jim Beam,1,MA-14,117.3550476190476,126.2124560520358,3.4620731508588953
Taylor's Bar,Jim Beam,1,MA-30,98.72906666666663,114.85786807325535,2.912590960940879
Taylor's Bar,Jim Beam,1,Croston,87.18607620524678,109.72743312787439,2.5720629805268884
Taylor's Bar,Jim Beam,1,SBA,84.52163906165104,108.7809442163279,2.493459831500542
Taylor's Bar,Jim Beam,2,Mean,90.44285925925928,128.16107176233976,2.048087453692871
Taylor's Bar,Jim Beam,2,Intermittent Mean,90.44285925925928,128.1610717623398,2.048087453692871
Taylor's Bar,Jim Beam,2,MA-7,67.95214285714287,127.29204521132351,1.5387829661412649
Taylor's Bar,Jim Beam,2,MA-14,97.42690476190477,129.9114362687187,2.206241851808319
Taylor's Bar,Jim Beam,2,MA-30,69.01771111111111,127.16654476971003,1.5629128641772156
Taylor's Bar,Jim Beam,2,Croston,85.21725581643967,127.30245535875251,1.92975314917322
Taylor's Bar,Jim Beam,2,SBA,83.164376358951,127.0729309038561,1.8832654917145588
Taylor's Bar,Jim Beam,3,Mean,97.6573777777778,144.94732305804527,1.7179488983753188
Taylor's Bar,Jim Beam,3,Intermittent Mean,97.65737777777781,144.94732305804527,1.717948898375319
Taylor's Bar,Jim Beam,3,MA-7,95.83961904761902,144.8907012006698,1.685971625597276
Taylor's Bar,Jim Beam,3,MA-14,81.48199999999999,146.24031942320147,1.4333982267673684
Taylor's Bar,Jim Beam,3,MA-30,86.28511111111106,145.43566207662641,1.5178926052759134
Taylor's Bar,Jim Beam,3,Croston,88.02538196627502,145.23125192840797,1.5485067428509232
Taylor's Bar,Jim Beam,3,SBA,86.46637953462783,145.41219757061634,1.5210814057083752
Taylor's Bar,Jim Beam,4,Mean,163.5421818181818,251.88116072789336,1.1415069716442894
Taylor's Bar,Jim Beam,4,Intermittent Mean,163.5421818181818,251.8811607278934,1.1415069716442894
Taylor's Bar,Jim Beam,4,MA-7,143.26866666666666,277.7990951869114,1.0
Taylor's Bar,Jim Beam,4,MA-14,147.58080952380953,271.35386255798176,1.030098296839571
Taylor's Bar,Jim Beam,4,MA-30,162.2171111111111,253.21022685244503,1.132258119554714
Taylor's Bar,Jim Beam,4,Croston,162.740383171583,252.67874032310868,1.1359105026796952
Taylor's Bar,Jim Beam,4,SBA,161.7667973463372,253.67449561324298,1.1291149775457106
Taylor's Bar,Malibu,1,Mean,100.22437978142078,144.5466480300184,1.7770700214204969
Taylor's Bar,Malibu,1,Intermittent Mean,100.22437978142078,144.5466480300184,1.7770700214204969
Taylor's Bar,Malibu,1,MA-7,162.78438095238096,169.5443242597861,2.88631612365034
Taylor's Bar,Malibu,1,MA-14,121.42909523809524,148.06878578109254,2.153049042023959
Taylor's Bar,Malibu,1,MA-30,111.25737777777776,145.67531772175178,1.9726951779789907
Taylor's Bar,Malibu,1,Croston,106.21052899177826,144.96648473244892,1.88320992798491
Taylor's Bar,Malibu,1,SBA,103.71993587552268,144.73604098969128,1.8390494315856645
Taylor's Bar,Malibu,2,Mean,83.76963746958637,113.66906901470281,2.0830963711539856
Taylor's Bar,Malibu,2,Intermittent Mean,83.76963746958636,113.66906901470284,2.083096371153985
Taylor's Bar,Malibu,2,MA-7,40.214000000000006,119.03759358566799,1.0
Taylor's Bar,Malibu,2,MA-14,63.56700000000001,112.35133756064798,1.5807181578554732
Taylor's Bar,Malibu,2,MA-30,81.57302222222218,113.2021480616767,2.028473223808181
Taylor's Bar,Malibu,2,Croston,91.49427120250216,115.9123955588378,2.2751845427587942
Taylor's Bar,Malibu,2,SBA,88.93025764237707,115.06575352671791,2.211425315620855
Taylor's Bar,Malibu,3,Mean,95.21043640350878,133.64639482473964,1.5682912068398023
Taylor's Bar,Malibu,3,Intermittent Mean,95.21043640350881,133.64639482473967,1.5682912068398027
Taylor's Bar,Malibu,3,MA-7,60.709666666666664,146.7539735407529,1.0
Taylor's Bar,Malibu,3,MA-14,60.709666666666664,146.7539735407529,1.0
Taylor's Bar,Malibu,3,MA-30,84.83806666666666,135.17077152747683,1.3974391777256778
Taylor's Bar,Malibu,3,Croston,99.20774534312274,133.65251154551757,1.6341342456685548
Taylor's Bar,Malibu,3,SBA,97.28284140929993,133.60810400066356,1.6024275333851272
Taylor's Bar,Malibu,4,Mean,118.33541516966069,169.9678635734872,1.2951658166478124
Taylor's Bar,Malibu,4,Intermittent Mean,118.33541516966069,169.9678635734872,1.2951658166478124
Taylor's Bar,Malibu,4,MA-7,105.815,177.23044088605846,1.1581314916764256
Taylor's Bar,Malibu,4,MA-14,116.96100000000003,170.57412519624006,1.2801230203465148
Taylor's Bar,Malibu,4,MA-30,119.69817777777779,169.4151575709145,1.310081077169851
Taylor's Bar,Malibu,4,Croston,116.5824563385671,170.74964734765788,1.2759799089229928
Taylor's Bar,Malibu,4,SBA,115.32168352163876,171.36063613119234,1.2621809134768434
Taylor's Bar,Miller,1,Mean,66.21200564971751,117.72122722911047,1.8727409745646857
Taylor's Bar,Miller,1,Intermittent Mean,66.21200564971751,117.72122722911047,1.8727409745646857
Taylor's Bar,Miller,1,MA-7,138.06985714285713,151.6660423934973,3.905169104703361
Taylor's Bar,Miller,1,MA-14,110.37538095238095,132.84364874353835,3.1218582863392275
Taylor's Bar,Miller,1,MA-30,93.09526666666669,124.2536748738912,2.63310737552679
Taylor's Bar,Miller,1,Croston,70.84459813840381,118.19312925748595,2.0037692629678543
Taylor's Bar,Miller,1,SBA,68.93005156481696,117.96387272961425,1.949618210135583
Taylor's Bar,Miller,2,Mean,117.45053634085215,229.36618952992043,1.2675247820829851
Taylor's Bar,Miller,2,Intermittent Mean,117.45053634085214,229.36618952992043,1.267524782082985
Taylor's Bar,Miller,2,MA-7,96.26390476190475,239.7537937140351,1.0388789077274745
Taylor's Bar,Miller,2,MA-14,99.73747619047619,237.72259592581324,1.0763656489993259
Taylor's Bar,Miller,2,MA-30,113.87473333333335,230.7734324620868,1.2289347588350412
Taylor's Bar,Miller,2,Croston,118.12419795660051,229.11745915728898,1.2747949301751236
Taylor's Bar,Miller,2,SBA,116.85105472543712,229.5919215456135,1.2610551836663673
Taylor's Bar,Miller,3,Mean,58.57874774774775,74.01083853488431,3.207685234243114
Taylor's Bar,Miller,3,Intermittent Mean,58.57874774774775,74.01083853488431,3.207685234243114
Taylor's Bar,Miller,3,MA-7,171.61990476190476,172.8046949101592,9.397651120463518
Taylor's Bar,Miller,3,MA-14,137.82609523809523,137.86369012333077,7.547152296467815
Taylor's Bar,Miller,3,MA-30,98.5684888888889,101.06625867771649,5.397464072329914
Taylor's Bar,Miller,3,Croston,70.41380034520603,80.22368940273986,3.855755138824117
Taylor's Bar,Miller,3,SBA,67.8062103279457,78.69358240800088,3.71296738188291
Taylor's Bar,Miller,4,Mean,43.91895705521475,43.91895705521473,
Taylor's Bar,Miller,4,Intermittent Mean,43.91895705521475,43.91895705521473,
Taylor's Bar,Miller,4,MA-7,0.0,0.0,
Taylor's Bar,Miller,4,MA-14,0.0,0.0,
Taylor's Bar,Miller,4,MA-30,18.261999999999997,18.262,
Taylor's Bar,Miller,4,Croston,65.40626523107063,65.40626523107063,
Taylor's Bar,Miller,4,SBA,62.13595196951708,62.135951969517095,
Taylor's Bar,Smirnoff,1,Mean,75.2360988700565,84.73070444037705,4.311606651706231
Taylor's Bar,Smirnoff,1,Intermittent Mean,75.23609887005647,84.73070444037705,4.31160665170623
Taylor's Bar,Smirnoff,1,MA-7,17.449666666666666,71.13710004866189,1.0
Taylor's Bar,Smirnoff,1,MA-14,17.449666666666666,71.13710004866189,1.0
Taylor's Bar,Smirnoff,1,MA-30,17.449666666666666,71.13710004866189,1.0
Taylor's Bar,Smirnoff,1,Croston,103.53919700636146,107.05630394285843,5.933591683109216
Taylor's Bar,Smirnoff,1,SBA,99.2347204893767,103.30696584045457,5.686912098953754
Taylor's Bar,Smirnoff,2,Mean,61.12473684210525,61.124736842105264,
Taylor's Bar,Smirnoff,2,Intermittent Mean,61.12473684210525,61.12473684210526,
Taylor's Bar,Smirnoff,2,MA-7,0.0,0.0,
Taylor's Bar,Smirnoff,2,MA-14,0.0,0.0,
Taylor's Bar,Smirnoff,2,MA-30,17.449666666666662,17.44966666666667,
Taylor's Bar,Smirnoff,2,Croston,49.130174366056025,49.13017436605602,
Taylor's Bar,Smirnoff,2,SBA,46.67366564775323,46.67366564775322,
Taylor's Bar,Smirnoff,3,Mean,145.53850900900903,220.61956929349964,1.213785193311984
Taylor's Bar,Smirnoff,3,Intermittent Mean,145.53850900900903,220.61956929349964,1.213785193311984
Taylor's Bar,Smirnoff,3,MA-7,119.90466666666667,242.54560856328305,1.0
Taylor's Bar,Smirnoff,3,MA-14,119.90466666666667,242.54560856328305,1.0
Taylor's Bar,Smirnoff,3,MA-30,119.90466666666667,242.54560856328305,1.0
Taylor's Bar,Smirnoff,3,Croston,142.83208137082613,222.3966544381864,1.1912136978612964
Taylor's Bar,Smirnoff,3,SBA,141.6857106356182,223.19055234288254,1.1816530129682317
Taylor's Bar,Smirnoff,4,Mean,133.1803190184049,182.23413629871783,1.1798676942970974
Taylor's Bar,Smirnoff,4,Intermittent Mean,133.1803190184049,182.23413629871786,1.1798676942970974
Taylor's Bar,Smirnoff,4,MA-7,136.57590476190475,179.59474376995536,1.2099497811362017
Taylor's Bar,Smirnoff,4,MA-14,160.32090476190473,177.13291605199083,1.4203108810913152
Taylor's Bar,Smirnoff,4,MA-30,152.84555555555556,174.80832850105662,1.3540854575665227
Taylor's Bar,Smirnoff,4,Croston,132.13033078450798,183.15730892301863,1.1705656652458243
Taylor's Bar,Smirnoff,4,SBA,131.16768091194928,184.04699956379486,1.1620373819835332
Taylor's Bar,Sutter Home,1,Mean,52.07745170068027,69.7817765405507,3.372964768281716
Taylor's Bar,Sutter Home,1,Intermittent Mean,52.07745170068027,69.7817765405507,3.372964768281716
Taylor's Bar,Sutter Home,1,MA-7,68.40909523809523,78.9680791003727,4.430736538230223
Taylor's Bar,Sutter Home,1,MA-14,92.39347619047615,97.62215798471078,5.984162623792147
Taylor's Bar,Sutter Home,1,MA-30,51.35144444444445,69.46394162121493,3.32594255776967
Taylor's Bar,Sutter Home,1,Croston,46.15959182043972,67.45110266158943,2.9896754131418892
Taylor's Bar,Sutter Home,1,SBA,44.62359556275107,66.94682581093844,2.8901916424847944
Taylor's Bar,Sutter Home,2,Mean,55.986149090909095,105.65736473123124,2.9065092022899144
Taylor's Bar,Sutter Home,2,Intermittent Mean,55.986149090909095,105.65736473123124,2.9065092022899144
Taylor's Bar,Sutter Home,2,MA-7,35.42633333333333,103.74904957748426,1.8391506740270303
Taylor's Bar,Sutter Home,2,MA-14,27.344333333333335,104.27133688939006,1.4195753370135151
Taylor's Bar,Sutter Home,2,MA-30,33.672688888888885,103.8012517185286,1.7481105900404357
Taylor's Bar,Sutter Home,2,Croston,46.90068448789264,104.24592760953652,2.434839210612732
Taylor's Bar,Sutter Home,2,SBA,45.518766930164674,104.10934717422535,2.363097250082095
Taylor's Bar,Sutter Home,3,Mean,97.63584590163936,171.71485261076046,1.2981246048108617
Taylor's Bar,Sutter Home,3,Intermittent Mean,97.63584590163936,171.71485261076046,1.2981246048108617
Taylor's Bar,Sutter Home,3,MA-7,75.21300000000001,183.60555555320215,1.0
Taylor's Bar,Sutter Home,3,MA-14,99.97885714285711,170.89673941104473,1.3292762839250807
Taylor's Bar,Sutter Home,3,MA-30,86.77039999999995,176.59128450023928,1.153662265831704
Taylor's Bar,Sutter Home,3,Croston,93.06723071962818,173.551859518602,1.2373822440220197
Taylor's Bar,Sutter Home,3,SBA,92.17451918364672,173.94747812826267,1.225513131820918
Taylor's Bar,Sutter Home,4,Mean,103.7184726368159,228.7873436369496,1.354999969126865
Taylor's Bar,Sutter Home,4,Intermittent Mean,103.7184726368159,228.78734363694957,1.354999969126865
Taylor's Bar,Sutter Home,4,MA-7,76.54500000000002,238.58380993548857,1.0
Taylor's Bar,Sutter Home,4,MA-14,76.54500000000002,238.58380993548857,1.0
Taylor's Bar,Sutter Home,4,MA-30,126.68700000000005,225.97537822146313,1.6550656476582406
Taylor's Bar,Sutter Home,4,Croston,108.18439524764771,227.8356586046678,1.413343722616078
Taylor's Bar,Sutter Home,4,SBA,106.60242548526536,228.15073377556678,1.3926765364852747
Taylor's Bar,Yellow Tail,1,Mean,70.35535353535352,98.90616529363369,4.203163545604201
Taylor's Bar,Yellow Tail,1,Intermittent Mean,70.35535353535354,98.90616529363369,4.203163545604203
Taylor's Bar,Yellow Tail,1,MA-7,16.738666666666667,91.6814531589314,1.0
Taylor's Bar,Yellow Tail,1,MA-14,16.738666666666667,91.6814531589314,1.0
Taylor's Bar,Yellow Tail,1,MA-30,89.55671111111108,108.99828438405196,5.350289416387869
Taylor's Bar,Yellow Tail,1,Croston,81.9936921256164,104.6572748061755,4.898460179561279
Taylor's Bar,Yellow Tail,1,SBA,78.73094085266891,102.92506965390614,4.703537170583215
Taylor's Bar,Yellow Tail,2,Mean,52.767394636015325,52.767394636015325,
Taylor's Bar,Yellow Tail,2,Intermittent Mean,52.76739463601532,52.76739463601532,
Taylor's Bar,Yellow Tail,2,MA-7,0.0,0.0,
Taylor's Bar,Yellow Tail,2,MA-14,0.0,0.0,
Taylor's Bar,Yellow Tail,2,MA-30,16.73866666666667,16.738666666666667,
Taylor's Bar,Yellow Tail,2,Croston,48.41134465480992,48.41134465480992,
Taylor's Bar,Yellow Tail,2,SBA,45.99077742206943,45.99077742206942,
Taylor's Bar,Yellow Tail,3,Mean,47.32745704467355,47.32745704467354,
Taylor's Bar,Yellow Tail,3,Intermittent Mean,47.32745704467355,47.32745704467354,
Taylor's Bar,Yellow Tail,3,MA-7,0.0,0.0,
Taylor's Bar,Yellow Tail,3,MA-14,0.0,0.0,
Taylor's Bar,Yellow Tail,3,MA-30,0.0,0.0,
Taylor's Bar,Yellow Tail,3,Croston,48.41134465480992,48.41134465480992,
Taylor's Bar,Yellow Tail,3,SBA,45.99077742206943,45.99077742206942,
Taylor's Bar,Yellow Tail,4,Mean,110.97864278296989,177.59128321924752,1.2597419050694871
Taylor's Bar,Yellow Tail,4,Intermittent Mean,110.97864278296989,177.59128321924752,1.2597419050694871
Taylor's Bar,Yellow Tail,4,MA-7,88.09633333333333,193.02152904965462,1.0
Taylor's Bar,Yellow Tail,4,MA-14,88.09633333333333,193.02152904965462,1.0
Taylor's Bar,Yellow Tail,4,MA-30,88.09633333333333,193.02152904965462,1.0
Taylor's Bar,Yellow Tail,4,Croston,113.91571714923197,176.2703748685621,1.2930812536567768
Taylor's Bar,Yellow Tail,4,SBA,112.62474795843706,176.83106222744198,1.2784271909739384
Thomas's Bar,Absolut,1,Mean,80.16027222222222,107.13144644913895,2.2491869234342508
Thomas's Bar,Absolut,1,Intermittent Mean,80.16027222222222,107.13144644913895,2.2491869234342508
Thomas's Bar,Absolut,1,MA-7,35.63966666666667,110.08549052138223,1.0
Thomas's Bar,Absolut,1,MA-14,66.87914285714285,104.3890113015264,1.8765367107008908
Thomas's Bar,Absolut,1,MA-30,57.80344444444445,104.29748822478899,1.62188510305309
Thomas's Bar,Absolut,1,Croston,73.29499736505981,105.33464158862019,2.056556758809748
Thomas's Bar,Absolut,1,SBA,71.41223083014016,104.9824650215713,2.0037289208692606
Thomas's Bar,Absolut,2,Mean,111.40935555555556,161.8802826250862,1.3203602308131928
Thomas's Bar,Absolut,2,Intermittent Mean,111.40935555555556,161.8802826250862,1.3203602308131928
Thomas's Bar,Absolut,2,MA-7,114.73199999999999,160.87020212192286,1.3597383204152742
Thomas's Bar,Absolut,2,MA-14,103.49133333333336,165.5016624015816,1.2265203410051597
Thomas's Bar,Absolut,2,MA-30,101.00984444444443,166.9756106704742,1.197111147982228
Thomas's Bar,Absolut,2,Croston,104.1812078923179,165.11997850663934,1.234696341372371
Thomas's Bar,Absolut,2,SBA,103.19104749770197,165.6716460900261,1.2229615243037522
Thomas's Bar,Absolut,3,Mean,83.80977999999999,114.99208143733203,2.1275837733549956
Thomas's Bar,Absolut,3,Intermittent Mean,83.80977999999999,114.99208143733203,2.1275837733549956
Thomas's Bar,Absolut,3,MA-7,84.66380952380953,115.21224564662725,2.1492640516807864
Thomas's Bar,Absolut,3,MA-14,108.474619047619,125.61445847699775,2.753722051371319
Thomas's Bar,Absolut,3,MA-30,101.26920000000003,121.64877316274092,2.5708062550771738
Thomas's Bar,Absolut,3,Croston,84.43910874327032,115.15321805165478,2.1435598279668544
Thomas's Bar,Absolut,3,SBA,82.18675330610685,114.60512809304811,2.086381836568513
Thomas's Bar,Absolut,4,Mean,78.88493333333334,109.19539298734702,2.198638014809034
Thomas's Bar,Absolut,4,Intermittent Mean,78.88493333333335,109.19539298734702,2.1986380148090343
Thomas's Bar,Absolut,4,MA-7,87.92785714285715,112.41506697348474,2.450677475483072
Thomas's Bar,Absolut,4,MA-14,61.90342857142857,106.79663347566111,1.725338737741536
Thomas's Bar,Absolut,4,MA-30,64.76646666666667,106.85368078826298,1.8051357804472439
Thomas's Bar,Absolut,4,Croston,74.67279141577212,108.14390244019053,2.081239483145353
Thomas's Bar,Absolut,4,SBA,72.73310184498354,107.75924260826588,2.0271775089880855
Thomas's Bar,Bacardi,1,Mean,121.96621857923493,168.54928871357723,1.29746235337524
Thomas's Bar,Bacardi,1,Intermittent Mean,121.96621857923493,168.54928871357723,1.29746235337524
Thomas's Bar,Bacardi,1,MA-7,156.79233333333332,169.97330111372372,1.6679384846690377
Thomas's Bar,Bacardi,1,MA-14,139.39533333333335,165.0993778587725,1.4828712355191822
Thomas's Bar,Bacardi,1,MA-30,126.86866666666668,166.74262547910976,1.3496140221480726
Thomas's Bar,Bacardi,1,Croston,123.50179678982701,167.91480686353768,1.3137976545931935
Thomas's Bar,Bacardi,1,SBA,122.02689028366902,168.5230461257615,1.298107771863534
Thomas's Bar,Bacardi,2,Mean,106.59027493917274,142.4455149725542,1.5583525415331443
Thomas's Bar,Bacardi,2,Intermittent Mean,106.59027493917274,142.4455149725542,1.5583525415331443
Thomas's Bar,Bacardi,2,MA-7,189.89333333333332,195.57221264791173,2.7762453825086006
Thomas's Bar,Bacardi,2,MA-14,151.22547619047617,158.48818054591672,2.210920323645593
Thomas's Bar,Bacardi,2,MA-30,124.8015333333333,144.6504938060473,1.8246016043041346
Thomas's Bar,Bacardi,2,Croston,118.1239440769024,143.10034806479828,1.7269750788541172
Thomas's Bar,Bacardi,2,SBA,115.63771353972398,142.740741344882,1.6906263249114115
Thomas's Bar,Bacardi,3,Mean,133.8793793859649,205.4735725687769,1.2878383241667832
Thomas's Bar,Bacardi,3,Intermittent Mean,133.8793793859649,205.4735725687769,1.2878383241667832
Thomas's Bar,Bacardi,3,MA-7,144.32133333333334,202.32973516911807,1.3882835796966684
Thomas's Bar,Bacardi,3,MA-14,152.27466666666663,201.57532507522754,1.464789816269599
Thomas's Bar,Bacardi,3,MA-30,135.87635555555556,204.6869825595495,1.3070480221459795
Thomas's Bar,Bacardi,3,Croston,141.2580434335715,203.0015873557301,1.358816591210166
Thomas's Bar,Bacardi,3,SBA,139.39297459522624,203.5132765430014,1.3408757616496574
Thomas's Bar,Bacardi,4,Mean,101.43170459081833,150.0437048035814,1.9586577782584527
Thomas's Bar,Bacardi,4,Intermittent Mean,101.43170459081834,150.04370480358142,1.958657778258453
Thomas's Bar,Bacardi,4,MA-7,91.09195238095239,149.20860896790123,1.7589959844158187
Thomas's Bar,Bacardi,4,MA-14,106.51552380952384,150.93637906190716,2.0568269068967457
Thomas's Bar,Bacardi,4,MA-30,128.0212222222222,158.0559029689601,2.4721043947673875
Thomas's Bar,Bacardi,4,Croston,117.9148095187992,154.0572278986073,2.2769484133934794
Thomas's Bar,Bacardi,4,SBA,114.60838570952586,152.99603287708507,2.2131009927238043
Thomas's Bar,Barefoot,1,Mean,88.72207949790793,139.94685127469333,1.9105079673961092
Thomas's Bar,Barefoot,1,Intermittent Mean,88.72207949790794,139.94685127469333,1.9105079673961096
Thomas's Bar,Barefoot,1,MA-7,46.439,147.02319283024704,1.0
Thomas's Bar,Barefoot,1,MA-14,75.73409523809525,139.6473180716044,1.6308295880207422
Thomas's Bar,Barefoot,1,MA-30,63.97960000000002,141.30247311706898,1.3777126983785184
Thomas's Bar,Barefoot,1,Croston,79.1907292740782,139.50769941663316,1.7052634482671503
Thomas's Bar,Barefoot,1,SBA,77.55314281037433,139.55401681564268,1.6700002758537935
Thomas's Bar,Barefoot,2,Mean,93.42048327137546,131.9611108102166,1.5680892183324742
Thomas's Bar,Barefoot,2,Intermittent Mean,93.42048327137546,131.9611108102166,1.5680892183324742
Thomas's Bar,Barefoot,2,MA-7,124.1,140.37179379538233,2.0830535786222644
Thomas's Bar,Barefoot,2,MA-14,91.83800000000001,132.05076612172053,1.5415267893111324
Thomas's Bar,Barefoot,2,MA-30,87.43939999999996,132.5755481464562,1.4676950449845572
Thomas's Bar,Barefoot,2,Croston,85.21296686472542,132.9945146624014,1.4303237354761218
Thomas's Bar,Barefoot,2,SBA,83.9311185214891,133.28200407148722,1.408807548702315
Thomas's Bar,Barefoot,3,Mean,81.43525641025639,109.52128158733599,1.866996058467534
Thomas's Bar,Barefoot,3,Intermittent Mean,81.43525641025639,109.52128158733599,1.866996058467534
Thomas's Bar,Barefoot,3,MA-7,72.7545238095238,108.7341883449452,1.6679803708576013
Thomas's Bar,Barefoot,3,MA-14,91.3716666666667,112.28432569449161,2.094799587329488
Thomas's Bar,Barefoot,3,MA-30,83.33566666666667,109.89887830486107,1.910565129341638
Thomas's Bar,Barefoot,3,Croston,74.98441544049614,108.78826520384487,1.7191031777271668
Thomas's Bar,Barefoot,3,SBA,73.41611133513796,108.73950124368203,1.6831480188408077
Thomas's Bar,Barefoot,4,Mean,121.66344680851064,174.6744533146003,1.3217487395091365
Thomas's Bar,Barefoot,4,Intermittent Mean,121.66344680851064,174.67445331460033,1.3217487395091365
Thomas's Bar,Barefoot,4,MA-7,103.62752380952378,184.7284577080935,1.1258069088677976
Thomas's Bar,Barefoot,4,MA-14,119.57495238095241,175.53488509691283,1.2990593866302744
Thomas's Bar,Barefoot,4,MA-30,115.31044444444446,177.5472685997231,1.2527298756919751
Thomas's Bar,Barefoot,4,Croston,118.03092810083623,176.22425542966656,1.28228514424647
Thomas's Bar,Barefoot,4,SBA,116.7317483624611,176.8389473230794,1.2681708870341468
Thomas's Bar,Budweiser,1,Mean,70.9887175141243,127.50496674372417,1.5187134705078362
Thomas's Bar,Budweiser,1,Intermittent Mean,70.9887175141243,127.50496674372417,1.5187134705078362
Thomas's Bar,Budweiser,1,MA-7,86.85704761904762,127.01857970632582,1.8581962436684745
Thomas's Bar,Budweiser,1,MA-14,100.54576190476193,129.53485425725768,2.151048904029764
Thomas's Bar,Budweiser,1,MA-30,93.69580000000002,127.94188476934885,2.004502667085033
Thomas's Bar,Budweiser,1,Croston,77.03274034127632,126.88557746725031,1.6480176642598405
Thomas's Bar,Budweiser,1,SBA,75.51823665754588,126.99085205548845,1.6156167810468496
Thomas's Bar,Budweiser,2,Mean,85.11046867167919,199.86774190343692,1.4248483865146433
Thomas's Bar,Budweiser,2,Intermittent Mean,85.11046867167917,199.86774190343692,1.424848386514643
Thomas's Bar,Budweiser,2,MA-7,59.733,207.08394741424712,1.0
Thomas's Bar,Budweiser,2,MA-14,77.39900000000002,201.46005419602835,1.2957494182445215
Thomas's Bar,Budweiser,2,MA-30,94.01095555555554,198.70701735917078,1.5738529046851077
Thomas's Bar,Budweiser,2,Croston,92.74891335587621,198.82694066562567,1.5527248481723035
Thomas's Bar,Budweiser,2,SBA,91.09811768808241,199.00616194370514,1.5250886057636888
Thomas's Bar,Budweiser,3,Mean,72.9690427927928,119.574274401822,1.5958586911204795
Thomas's Bar,Budweiser,3,Intermittent Mean,72.96904279279279,119.574274401822,1.595858691120479
Thomas's Bar,Budweiser,3,MA-7,75.36952380952377,119.38427627697406,1.6483580572461676
Thomas's Bar,Budweiser,3,MA-14,60.54676190476189,121.96455222950729,1.324179028623084
Thomas's Bar,Budweiser,3,MA-30,89.52820000000003,120.08657573462017,1.9580132971743511
Thomas's Bar,Budweiser,3,Croston,80.43842279037042,119.27756746387546,1.759216664998041
Thomas's Bar,Budweiser,3,SBA,78.70270165085186,119.26902642653219,1.7212558317481381
Thomas's Bar,Budweiser,4,Mean,107.78219631901837,168.64295053458366,1.196565094631054
Thomas's Bar,Budweiser,4,Intermittent Mean,107.78219631901837,168.64295053458366,1.196565094631054
Thomas's Bar,Budweiser,4,MA-7,116.5363333333333,163.8180255140848,1.2937508557556736
Thomas's Bar,Budweiser,4,MA-14,103.3063333333333,171.85024318671574,1.1468754278778366
Thomas's Bar,Budweiser,4,MA-30,111.41420000000002,166.40160855192073,1.2368864925674155
Thomas's Bar,Budweiser,4,Croston,112.37766253813781,165.86326118732936,1.2475825600302464
Thomas's Bar,Budweiser,4,SBA,111.26259607789756,166.48849196380147,1.2352034320287337
Thomas's Bar,Captain Morgan,1,Mean,72.24064367816091,101.46718435860286,2.5464343074033313
Thomas's Bar,Captain Morgan,1,Intermittent Mean,72.24064367816091,101.46718435860286,2.5464343074033313
Thomas's Bar,Captain Morgan,1,MA-7,28.36933333333333,101.97920386039499,1.0
Thomas's Bar,Captain Morgan,1,MA-14,66.57447619047619,99.85388529242714,2.346705698306018
Thomas's Bar,Captain Morgan,1,MA-30,86.96853333333334,107.74564226145452,3.065582553931476
Thomas's Bar,Captain Morgan,1,Croston,71.9374739242001,101.36898442639058,2.5357477766202985
Thomas's Bar,Captain Morgan,1,SBA,69.75906689465674,100.7025054019797,2.4589603877892823
Thomas's Bar,Captain Morgan,2,Mean,98.33806361323154,136.06051451086176,1.3907825761697084
Thomas's Bar,Captain Morgan,2,Intermittent Mean,98.33806361323153,136.06051451086176,1.3907825761697081
Thomas's Bar,Captain Morgan,2,MA-7,119.51614285714287,136.33914583396327,1.6903014249953032
Thomas's Bar,Captain Morgan,2,MA-14,103.12909523809526,135.10595544888128,1.45854151976601
Thomas's Bar,Captain Morgan,2,MA-30,85.83731111111113,141.23660524020596,1.2139860425574718
Thomas's Bar,Captain Morgan,2,Croston,92.2691918644752,138.1015976708447,1.3049513041774536
Thomas's Bar,Captain Morgan,2,SBA,91.19108227125149,138.5588264107441,1.2897037389685817
Thomas's Bar,Captain Morgan,3,Mean,97.6122716894977,152.62013286623247,1.4934024951602767
Thomas's Bar,Captain Morgan,3,Intermittent Mean,97.6122716894977,152.62013286623247,1.4934024951602767
Thomas's Bar,Captain Morgan,3,MA-7,118.1357619047619,153.8457576516654,1.8073981738426605
Thomas's Bar,Captain Morgan,3,MA-14,101.30747619047618,152.27540774356635,1.5499366534825287
Thomas's Bar,Captain Morgan,3,MA-30,107.78653333333331,152.27153951521382,1.6490618959951449
Thomas's Bar,Captain Morgan,3,Croston,98.59800841921803,152.50392795841307,1.508483608080363
Thomas's Bar,Captain Morgan,3,SBA,96.9362246649238,152.70999646392258,1.483059427676345
Thomas's Bar,Captain Morgan,4,Mean,103.23629399585921,157.6063807190835,1.3952233193720895
Thomas's Bar,Captain Morgan,4,Intermittent Mean,103.23629399585919,157.6063807190835,1.395223319372089
Thomas's Bar,Captain Morgan,4,MA-7,107.45019047619047,156.84200900928306,1.4521735101161892
Thomas's Bar,Captain Morgan,4,MA-14,117.48942857142856,156.62005929544108,1.5878523354309244
Thomas's Bar,Captain Morgan,4,MA-30,108.85257777777777,156.67518990893228,1.47112656809834
Thomas's Bar,Captain Morgan,4,Croston,104.50201803459595,157.33549216982914,1.4123293934704695
Thomas's Bar,Captain Morgan,4,SBA,102.97655046619944,157.66633073219103,1.3917129237969454
